Title,Link,Skills
"Software Engineer, Catalog & Entitlements",https://www.indeed.com/rc/clk?jk=121ada722012f23a&fccid=645d83ee4cbe1d25&vjs=3,"{'design', 'databases', 'algorithm', 'java', 'spring', 'framework', 'computer-science', 'ecommerce', 'support', 'http', 'nosql', 'scalability', 'debugging', 'throughput', 'data-structures', 'linux', 'software-engineering', 'software'}"
Machine Learning Engineer (Junior),https://www.indeed.com/rc/clk?jk=efa3f8ce83dd6538&fccid=96c432437b02a977&vjs=3,"{'security', 'git', 'deep-learning', 'testing', 'libraries', 'machine-learning', 'data-processing', 'software', 'anomaly-detection', 'deployment', 'software-engineering', 'engineering', 'natural-language-understanding', 'data-structures', 'collaboration', 'python', 'natural-language-processing', 'gaussian-process', 'visualization'}"
Associate Software Engineering Program,https://www.indeed.com/rc/clk?jk=6d8a2505e00ffe1b&fccid=3c74eafe288fc8ca&vjs=3,"{'buddy', 'design', 'mobile', 'java', 'algorithm-design', 'computer-science', 'c', 'play', 'interaction', 'data-structures', 'artificial-intelligence', 'big-data', 'database'}"
Associate Software Engineer,https://www.indeed.com/rc/clk?jk=1aa3ab3a11f72004&fccid=deb234f9dd3edcea&vjs=3,"{'nodejs', 'angular', 'node.js', 'cypress', 'finance', 'design', 'engineering', 'code-review', 'testing', 'react', 'support', 'jest', 'javascript', 'deployment', 'collaboration', 'business', 'software'}"
"Software Engineer, .NET",https://www.indeed.com/rc/clk?jk=7651fec9908a2262&fccid=645d83ee4cbe1d25&vjs=3,"{'api', 'c', 'testing', 'html', 'languages', 'software', 'communications', 'finance', 'docker', 'java', 'react', 'css', 'information-retrieval', 'vue', 'asp.net', 'azure', 'graphql', 'programming-language', '.net', 'business', 'node.js', 'http', 'nosql', 'javascript'}"
Staff Software Engineer (1 of 2),https://www.indeed.com/rc/clk?jk=0d182ff4928ca230&fccid=0bed8e17bc113980&vjs=3,"{'security', 'c', 'deep-learning', 'testing', 'machine-learning', 'languages', 'software', 'continuous-deployment', 'java', 'artificial-intelligence', 'deployment', 'software-engineering', 'cluster-management', 'documentation', 'engineering', 'computer-science', 'collaboration', 'computer-vision', 'python', 'airflow', 'natural-language-processing', 'cpp', 'support'}"
Software and Robotics Engineer,https://www.indeed.com/company/Levatas/jobs/Software-Robotic-Engineer-917756a6795870d5?fccid=83517b19771b1b41&vjs=3,"{'robot', 'docker', 'azure', 'design', 'css', 'support', 'html', 'javascript', 'machine-learning', 'artificial-intelligence', 'python', 'software'}"
Computer Engineer,https://www.indeed.com/company/VoXt-Enterprises/jobs/Computer-Engineer-2c8b817ea2bceafa?fccid=a0bf006a2630f99e&vjs=3,"{'business', 'schedule', 'java', 'software'}"
"Senior Software Engineer, Tools",https://www.indeed.com/rc/clk?jk=788ca4b4b485467d&fccid=645d83ee4cbe1d25&vjs=3,"{'communications', 'design', 'databases', 'sql', 'framework', 'code-review', 'c', 'computer-science', 'play', 'software'}"
SOFTWARE ENGINEER (REMOTE),https://www.indeed.com/rc/clk?jk=9b77bb24e4cc2fd4&fccid=3d30677097704d8f&vjs=3,"{'release', 'git', 'c', 'testing', 'jenkins', 'linux', 'workflow', 'operating-systems', 'languages', 'software', 'polymer', 'docker', 'analytics', 'design', 'java', 'clojure', 'database', 'azure', 'devops', 'engineering', 'computer-science', 'interaction', 'business', 'datadog', 'python', 'airflow', 'sql', 'systems-engineering', 'support', 'nosql', 'javascript', 'data-science'}"
Software Engineer Manager,https://www.indeed.com/company/Bamboo-Consulting/jobs/Software-Engineer-Manager-3062db6f8336084c?fccid=59614ece980d2294&vjs=3,"{'security', 'software', 'docker', 'design', 'framework', 'react', 'deployment', 'software-engineering', 'azure', 'engineering', 'ecommerce', 'bamboo', 'monitoring', 'business', 'workload', 'support', 'http', 'scalability', 'redux'}"
Software Engineer- Contract,https://www.indeed.com/rc/clk?jk=b08b1cc49d6cbf52&fccid=750bb2e27e97e3c1&vjs=3,"{'windows', 'api', 'security', 'testing', 'game-development', 'linux', 'workflow', 'xml', 'languages', 'software', 'design', 'google', 'react', 'css', 'data-quality', 'server', 'engineering', 'computer-science', 'rails', 'business', 'operating-system', 'ruby', 'schedule', 'sql', 'support', 'play', 'javascript'}"
Experienced Software Developer/Engineer,"https://www.indeed.com/company/Counterpointe-Solutions,-Inc./jobs/Experienced-Software-Developer-Engineer-7ecf68c5669cee0e?fccid=bb3a19de4a6a25dd&vjs=3","{'angular', 'confluence', 'git', 'jenkins', 'languages', 'software', 'hibernate', 'communications', 'design', 'java', 'bitbucket', 'typescript', 'specification', 'component', 'computer-science', 'collaboration', 'business', 'maven', 'jira', 'schedule', 'cucumber', 'support', 'javascript'}"
Staff Software Engineer,https://www.indeed.com/rc/clk?jk=4132713af535361e&fccid=cad479527d6e2d4e&vjs=3,"{'azure', 'design', 'analytics', 'tableau', 'unity', 'algorithm', 'engineering', 'support', 'ruby', 'rails', 'javascript', 'software-engineering', 'python', 'software'}"
Software Engineer Python,https://www.indeed.com/rc/clk?jk=a86a94b884a3fd36&fccid=9bc757961edf0188&vjs=3,"{'release', 'schedule', 'docker', 'analytics', 'databases', 'java', 'programming-language', 'google', 'computer-science', 'simulation', 'support', 'c', 'cpp', 'domain-knowledge', 'rust', 'scala', 'python', 'software'}"
Junior Software Engineer,https://www.indeed.com/company/Giant-Partners/jobs/Junior-Software-Engineer-5b640c8b9d6c2a24?fccid=b78b50d698c1c915&vjs=3,"{'advertising', 'code-quality', 'continuous-integration', 'schedule', 'design', 'databases', 'css', 'java', 'engineering', 'marketing', 'testing', 'crm', 'rails', 'javascript', 'html', 'business', 'ruby', 'software'}"
Software Engineer II,https://www.indeed.com/rc/clk?jk=460876ccbdb5e4b9&fccid=2a90b491c8a55d0f&vjs=3,"{'angular', 'security', 'mysql', 'git', 'shell', 'linux', 'machine-learning', 'software', 'hibernate', 'relational-database', 'analytics', 'java', 'framework', 'gradle', 'artificial-intelligence', 'big-data', 'documentation', 'spring', 'computer-science', 'collaboration', 'business', 'operating-system', 'python', 'telecommunications', 'simulation', 'support', 'play'}"
"Software Engineer, Backend",https://www.indeed.com/company/Calm/jobs/Software-Engineer-b0d88c171c842ae1?fccid=e32821fd776ddd40&vjs=3,"{'mobile', 'ios', 'engineering', 'android', 'scalability', 'software-engineering'}"
Staff Software Development Engineer,https://www.indeed.com/company/VIAVI-Solutions/jobs/Staff-Software-Development-Engineer-6e102671f7dc00e2?fccid=e5f32920c98e523d&vjs=3,"{'windows', 'schedule', 'visual-studio', 'mobile', 'c', 'cpp', 'play', 'business', 'python', 'languages', 'software'}"
SW Engineer (Software Development Engineer in Test),https://www.indeed.com/rc/clk?jk=c114cc5eb0e606a1&fccid=dd09fe3b43125016&vjs=3,"{'databases', 'c', 'testing', 'machine-learning', 'operating-systems', 'languages', 'software', 'design', 'java', 'debugging', 'artificial-intelligence', 'server', 'documentation', 'engineering', 'computer-science', 'business', 'perl', 'source-code', 'python', 'javascript'}"
Software Engineer ( Entry Level),https://www.indeed.com/company/Attratusit/jobs/Software-Engineer-2eba323c1c666b94?fccid=d490e25287fabf8f&vjs=3,"{'paypal', 'schedule', 'electrical-engineering', 'java', 'programming-language', 'computer-science', 'c', 'support', 'computer-engineering', 'spring-boot', 'python', 'software'}"
Software Engineer,https://www.indeed.com/rc/clk?jk=f8b5374e5ff6ebb5&fccid=87f4318504cb0e3f&vjs=3,"{'analytics', 'big-data', 'software', 'design'}"
Sr. Software Test Engineer,https://www.indeed.com/rc/clk?jk=0830b56980283243&fccid=f33adcecbae03a00&vjs=3,"{'release', 'azure', 'design', 'documentation', 'sql', 'devops', 'computer-science', 'c', 'testing', 'support', 'segment', 'postman', 'selenium', 'business', 'database-design', 'software-engineering', 'software'}"
Sr. Frontend React.js Engineer (Remote),https://www.indeed.com/rc/clk?jk=30eb64005508d985&fccid=0e72d85f77b58807&vjs=3,"{'design', 'framework', 'engineering', 'react', 'data-visualization', 'javascript', 'redux', 'ruby', 'software'}"
Software Engineer,https://www.indeed.com/company/Epicor-Software/jobs/Software-Engineer-63ae691e3801677f?fccid=a60f35837f0c9b74&vjs=3,"{'schedule', 'design', 'django', 'django-rest-framework', 'postgresql', 'business', 'python', 'software'}"
Software Engineer (Level 2),https://www.indeed.com/rc/clk?jk=35844b321e687517&fccid=aeb15e43a6800b9d&vjs=3,"{'windows', 'server', 'design', 'java', 'c', 'cpp', 'testing', 'play', 'linux', 'business', 'operating-systems', 'python', 'languages', 'software'}"
Software Engineer (Remote),"https://www.indeed.com/company/Genius-Central-Systems,-Inc./jobs/Software-Engineer-6a7c8ae664c35f98?fccid=6898677fa8219416&vjs=3","{'aws-codedeploy', 'task-management', 'angular', 'api', 'security', 'monitoring-tools', 'databases', 'c', 'testing', 'aws-codebuild', 'rest-api', 'software', 'design', 'framework', 'typescript', 'deployment', 'github', 'software-engineering', 'engineering', 'data-structures', 'business', 'schedule', 'continuous-integration', 'support', 'material-design', 'scalability', 'slack', 'javascript'}"
